Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
184,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.8339150325,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
185,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.8083995659,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
186,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.7828840993,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
187,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.7573686327,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
188,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.7318531660,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
189,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.7063376994,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
190,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.6808222328,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
191,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.6553067662,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
192,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.6297912996,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
193,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.6042758330,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
194,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.5787603664,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
195,100,0,2,100,100,0,0,0,0,0,100,100,0.0255154666,45.5532448998,50.0000000000,15.8403088725,1.0000000000,0.8000000000,250.0000000000
196,100,0,2,100,100,0,0,1,102,394,100,100,0.0289905313,45.5242543685,50.0000000000,15.8401513848,1.0000000000,0.8816000000,226.8602540835
197,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.5007194292,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
198,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.4771844899,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
199,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.4536495507,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
200,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.4301146114,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
201,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.4065796721,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
202,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.3830447328,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
203,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.3595097936,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
204,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.3359748543,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
205,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.3124399150,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
206,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.2889049757,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
207,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.2653700365,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
208,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.2418350972,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
209,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.2183001579,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
210,100,0,2,100,100,0,0,0,0,0,100,100,0.0235349393,45.1947652186,50.0000000000,15.8401513848,1.0000000000,0.8000000000,250.0000000000
211,100,0,4,100,100,0,0,1,104,588,100,100,0.0313074531,45.1634577655,25.0000000000,15.6802183665,1.0000000000,0.8832000000,226.4492753623
212,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,45.1398052211,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
213,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,45.1161526766,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
214,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,45.0925001321,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
215,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,45.0688475876,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
216,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,45.0451950431,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
217,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,45.0215424987,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
218,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.9978899542,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
219,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.9742374097,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
220,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.9505848652,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
221,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.9269323207,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
222,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.9032797763,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
223,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.8796272318,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
224,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.8559746873,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
225,100,0,4,100,100,0,0,0,0,0,100,100,0.0236525445,44.8323221428,25.0000000000,15.6802183665,1.0000000000,0.8000000000,250.0000000000
226,100,0,1,100,100,0,0,1,101,297,100,100,0.0310460362,44.8012761067,100.0000000000,15.9202678172,1.0000000000,0.8808000000,227.0663033606
227,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.7748821926,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
228,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.7484882786,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
229,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.7220943646,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
230,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.6957004506,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
231,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.6693065366,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
232,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.6429126226,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
233,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.6165187085,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
234,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.5901247945,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
235,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.5637308805,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
236,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.5373369665,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
237,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.5109430525,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
238,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.4845491384,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
239,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.4581552244,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
240,100,0,1,100,100,0,0,0,0,0,100,100,0.0263939140,44.4317613104,100.0000000000,15.9202678172,1.0000000000,0.8000000000,250.0000000000
241,100,0,1,100,100,0,0,1,101,297,100,100,0.0326011713,44.3991601391,100.0000000000,15.9203111916,1.0000000000,0.8808000000,227.0663033606
242,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.3713539120,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
243,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.3435476849,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
244,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.3157414578,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
245,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.2879352307,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
246,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.2601290036,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
247,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.2323227765,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
248,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.2045165494,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
249,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.1767103223,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
250,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.1489040952,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
251,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.1210978681,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
252,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.0932916410,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
253,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.0654854139,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
254,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.0376791868,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
255,100,0,1,100,100,0,0,0,0,0,100,100,0.0278062271,44.0098729597,100.0000000000,15.9203111916,1.0000000000,0.8000000000,250.0000000000
256,100,0,4,100,100,0,0,1,104,588,100,100,0.0309820787,43.9788908810,25.0000000000,15.6802153464,1.0000000000,0.8832000000,226.4492753623
257,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.9555377850,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
258,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.9321846891,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
259,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.9088315931,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
260,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.8854784972,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
261,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.8621254012,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
262,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.8387723053,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
263,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.8154192093,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
264,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.7920661133,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
265,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.7687130174,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
266,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.7453599214,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
267,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.7220068255,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
268,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.6986537295,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
269,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.6753006336,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
270,100,0,4,100,100,0,0,0,0,0,100,100,0.0233530960,43.6519475376,25.0000000000,15.6802153464,1.0000000000,0.8000000000,250.0000000000
271,100,0,2,100,100,0,0,1,102,394,100,100,0.0341596486,43.6177878890,50.0000000000,15.8403358962,1.0000000000,0.8816000000,226.8602540835
272,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.5895746380,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
273,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.5613613871,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
274,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.5331481362,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
275,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.5049348853,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
276,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.4767216344,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
277,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.4485083834,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
278,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.4202951325,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
279,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.3920818816,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
280,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.3638686307,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
281,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.3356553797,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
282,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.3074421288,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
283,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.2792288779,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
284,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.2510156270,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
285,100,0,2,100,100,0,0,0,0,0,100,100,0.0282132509,43.2228023761,50.0000000000,15.8403358962,1.0000000000,0.8000000000,250.0000000000
286,100,0,2,100,100,0,0,1,102,394,100,100,0.0305385805,43.1922637955,50.0000000000,15.8402981097,1.0000000000,0.8816000000,226.8602540835
287,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,43.1673225043,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
288,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,43.1423812130,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
289,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,43.1174399217,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
290,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,43.0924986304,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
291,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,43.0675573392,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
292,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,43.0426160479,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
293,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,43.0176747566,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
294,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,42.9927334654,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
295,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,42.9677921741,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
296,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,42.9428508828,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
297,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,42.9179095915,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
298,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,42.8929683003,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
299,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,42.8680270090,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
300,100,0,2,100,100,0,0,0,0,0,100,100,0.0249412913,42.8430857177,50.0000000000,15.8402981097,1.0000000000,0.8000000000,250.0000000000
301,100,0,7,100,100,0,0,1,107,879,100,100,0.0322499323,42.8108357854,14.2857142857,15.4401723788,1.0000000000,0.8856000000,225.8355916893
302,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.7892948001,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
303,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.7677538148,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
304,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.7462128295,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
305,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.7246718442,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
306,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.7031308589,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
307,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.6815898736,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
308,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.6600488883,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
309,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.6385079030,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
310,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.6169669177,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
311,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.5954259324,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
312,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.5738849470,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
313,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.5523439617,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
314,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.5308029764,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
315,100,0,7,100,100,0,0,0,0,0,100,100,0.0215409853,42.5092619911,14.2857142857,15.4401723788,1.0000000000,0.8000000000,250.0000000000
316,100,0,8,100,100,0,0,1,108,976,100,100,0.0334451903,42.4758168008,12.5000000000,15.3601804005,1.0000000000,0.8864000000,225.6317689531
317,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.4541849319,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
318,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.4325530629,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
319,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.4109211940,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
320,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.3892893251,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
321,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.3676574561,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
322,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.3460255872,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
323,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.3243937182,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
324,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.3027618493,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
325,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.2811299804,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
326,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.2594981114,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
327,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.2378662425,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
328,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.2162343736,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
329,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.1946025046,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
330,100,0,8,100,100,0,0,0,0,0,100,100,0.0216318689,42.1729706357,12.5000000000,15.3601804005,1.0000000000,0.8000000000,250.0000000000
331,100,0,8,100,100,0,0,1,108,976,100,100,0.0328788800,42.1400917557,12.5000000000,15.3601968485,1.0000000000,0.8864000000,225.6317689531
332,100,0,8,100,100,0,0,0,0,0,100,100,0.0211331323,42.1189586234,12.5000000000,15.3601968485,1.0000000000,0.8000000000,250.0000000000
333,100,0,8,100,100,0,0,0,0,0,100,100,0.0211331323,42.0978254910,12.5000000000,15.3601968485,1.0000000000,0.8000000000,250.0000000000
334,100,0,8,100,100,0,0,0,0,0,100,100,0.0211331323,42.0766923587,12.5000000000,15.3601968485,1.0000000000,0.8000000000,250.0000000000
